date,open,high,close,low,volume
2008-07-07,2747.611,2890.985,2882.763,2747.611,5273202400.0
2008-07-08,2900.571,2939.143,2901.841,2841.073,5424807800.0
2008-07-09,2926.996,3015.271,3015.126,2926.996,6935696800.0
2008-07-10,2970.984,3056.905,2973.728,2950.2,6164955400.0
2008-07-11,2962.861,2988.197,2953.498,2913.872,4428710100.0
2008-07-14,2927.24,2996.592,2975.874,2917.023,3457504300.0
2008-07-15,2987.061,2997.666,2852.979,2849.199,4729275900.0
2008-07-16,2818.763,2824.881,2745.596,2702.659,3940311500.0
2008-07-17,2790.259,2812.992,2718.068,2705.809,3268733500.0
2008-07-18,2746.536,2818.064,2815.462,2690.069,4020340200.0
2008-07-21,2792.829,2915.293,2911.051,2780.282,4511957700.0
2008-07-22,2905.276,2931.447,2904.743,2890.252,3881497600.0
2008-07-23,2923.049,2941.972,2883.32,2879.185,3882123300.0
2008-07-24,2905.043,2979.748,2977.362,2902.976,4853866500.0
2008-07-25,2939.321,2967.719,2939.202,2916.684,4057108100.0
2008-07-28,2959.113,2997.604,2960.851,2946.492,3930864000.0
2008-07-29,2921.248,2921.248,2905.63,2881.05,3603627500.0
2008-07-30,2940.02,2949.943,2884.384,2866.031,2981080000.0
2008-07-31,2894.246,2899.069,2805.21,2804.698,2794096600.0
2008-08-01,2786.123,2868.679,2840.788,2748.755,3403149100.0
2008-08-04,2816.936,2832.895,2773.15,2767.529,2278232400.0
2008-08-05,2780.761,2792.742,2703.079,2695.372,3046923500.0
2008-08-06,2723.523,2749.099,2721.693,2679.66,2740402200.0
2008-08-07,2717.661,2747.884,2720.442,2683.409,2337043900.0
2008-08-08,2719.375,2719.375,2591.462,2581.811,3089458100.0
2008-08-11,2579.805,2580.72,2456.811,2442.794,3212020600.0
2008-08-12,2431.383,2474.324,2444.155,2413.597,2419194400.0
2008-08-13,2427.495,2466.086,2444.672,2369.58,2755171100.0
2008-08-14,2429.977,2461.238,2443.512,2410.491,2015723600.0
2008-08-15,2440.39,2479.151,2447.615,2412.949,2042226100.0
2008-08-18,2451.311,2452.626,2313.402,2312.951,2362310600.0
2008-08-19,2285.515,2356.191,2348.472,2273.893,1947710600.0
2008-08-20,2332.386,2533.303,2532.94,2312.176,4504341500.0
2008-08-21,2494.262,2535.862,2443.979,2438.86,3751804000.0
2008-08-22,2421.249,2437.432,2404.928,2362.631,2629824100.0
2008-08-25,2408.026,2439.907,2400.548,2373.765,1864319000.0
2008-08-26,2370.528,2390.655,2331.532,2306.936,2374193700.0
2008-08-27,2322.539,2367.717,2325.292,2291.35,2386258400.0
2008-08-28,2325.262,2363.563,2335.865,2316.682,2040029100.0
2008-08-29,2347.4,2418.051,2391.64,2339.518,2887784500.0
2008-09-01,2372.638,2372.638,2309.171,2297.023,2115280300.0
2008-09-02,2292.686,2309.206,2285.411,2268.004,1844049800.0
2008-09-03,2279.598,2296.032,2245.964,2219.559,2374947400.0
2008-09-04,2238.645,2270.411,2251.146,2216.112,1898478000.0
2008-09-05,2193.038,2221.093,2183.432,2172.941,2165448000.0
2008-09-08,2189.822,2198.761,2126.518,2119.124,2218655400.0
2008-09-09,2135.223,2150.988,2139.145,2111.404,1762429800.0
2008-09-10,2124.965,2181.253,2143.176,2099.234,2205784400.0
2008-09-11,2135.453,2141.995,2072.126,2067.249,2217678100.0
2008-09-12,2071.061,2102.979,2077.846,2066.437,1919702000.0
2008-09-16,2050.316,2050.316,2000.651,1987.298,3356326100.0
2008-09-17,1981.252,2003.908,1929.135,1923.55,3286224200.0
2008-09-18,1876.965,1936.735,1895.99,1804.77,4782026300.0
2008-09-19,2065.779,2073.113,2073.113,2046.222,3652540400.0
2008-09-22,2228.366,2258.424,2207.614,2130.315,10199387300.0
2008-09-23,2141.6,2180.368,2123.478,2118.92,7836561700.0
2008-09-24,2072.652,2139.222,2138.853,2050.967,4532818000.0
2008-09-25,2143.729,2256.271,2223.532,2139.616,7423791200.0
2008-09-26,2234.459,2257.161,2243.657,2192.129,5942994300.0
2008-10-06,2206.563,2206.563,2128.696,2128.271,4557526400.0
2008-10-07,2043.923,2136.124,2102.448,2024.648,4306532500.0
2008-10-08,2041.991,2073.067,2022.881,2000.522,3687470000.0
2008-10-09,2059.585,2063.304,1995.297,1993.01,3358231100.0
2008-10-10,1913.265,1938.215,1906.96,1881.673,3915159300.0
2008-10-13,1889.754,1985.63,1985.486,1841.533,4353812000.0
2008-10-14,2054.408,2060.488,1934.619,1934.459,5433194600.0
2008-10-15,1911.032,1930.634,1914.356,1892.015,3189239800.0
2008-10-16,1833.482,1866.902,1820.903,1818.933,4052964800.0
2008-10-17,1837.914,1851.332,1833.262,1805.667,2871542000.0
2008-10-20,1828.414,1899.347,1896.733,1802.095,3327715200.0
2008-10-21,1901.244,1928.194,1881.406,1880.517,3890839500.0
2008-10-22,1854.6,1887.305,1833.323,1832.446,3296857200.0
2008-10-23,1794.681,1836.413,1834.78,1779.134,3575865400.0
2008-10-24,1831.463,1840.884,1781.598,1769.11,3298066800.0
2008-10-27,1746.668,1746.668,1654.671,1652.792,3644184700.0
2008-10-28,1614.616,1716.306,1705.82,1607.674,4679280400.0
2008-10-29,1723.234,1731.256,1658.223,1657.653,3886948800.0
2008-10-30,1669.968,1723.929,1697.656,1646.345,4128429200.0
2008-10-31,1688.09,1696.647,1663.66,1655.088,2831453400.0
2008-11-03,1648.556,1684.559,1653.542,1643.418,2538109700.0
2008-11-04,1646.201,1648.451,1627.759,1606.731,2610016500.0
2008-11-05,1641.264,1714.661,1691.42,1641.264,4241821000.0
2008-11-06,1648.127,1661.441,1649.776,1638.344,3078417900.0
2008-11-07,1618.753,1690.105,1677.827,1612.739,3152159000.0
2008-11-10,1714.123,1803.119,1801.665,1714.123,6394885900.0
2008-11-11,1795.301,1824.929,1781.361,1778.332,6607285100.0
2008-11-12,1758.479,1806.23,1801.823,1754.288,4408796000.0
2008-11-13,1777.031,1891.942,1874.082,1765.635,8323455200.0
2008-11-14,1893.309,1943.654,1943.654,1874.932,9116871700.0
2008-11-17,1934.737,1987.225,1987.225,1919.967,8783662600.0
2008-11-18,1974.378,1994.82,1839.819,1831.757,9727835300.0
2008-11-19,1831.597,1959.522,1953.163,1823.273,8211740800.0
2008-11-20,1916.7,1976.95,1932.428,1900.268,8318703800.0
2008-11-21,1872.265,1968.892,1920.735,1835.086,8304932900.0
2008-11-24,1913.993,1923.933,1837.642,1835.863,5056151700.0
2008-11-25,1870.055,1883.104,1834.294,1801.56,4281459000.0
2008-11-26,1832.114,1865.652,1843.495,1815.015,4556563500.0
2008-11-27,1961.891,1969.024,1870.473,1870.045,8800832200.0
2008-11-28,1851.103,1866.256,1829.924,1815.447,5159066000.0
2008-12-01,1823.769,1864.3,1864.205,1799.839,4838633300.0
2008-12-02,1821.543,1891.133,1868.631,1814.903,6135023500.0
2008-12-03,1884.601,1952.668,1952.668,1884.601,8501914400.0
2008-12-04,1980.445,2046.473,1982.928,1978.141,11918344100.0
2008-12-05,1969.741,2014.197,2013.175,1965.089,7436632600.0
2008-12-08,2040.474,2095.465,2095.036,2033.978,10760713100.0
2008-12-09,2104.124,2107.599,2040.847,2038.072,9250981400.0
2008-12-10,2028.514,2096.393,2096.393,2014.283,8327106200.0
2008-12-11,2087.43,2107.292,2046.337,2043.62,7355623600.0
2008-12-12,2027.069,2038.185,1960.38,1936.28,6738726600.0
2008-12-15,1991.551,2006.225,1975.034,1941.054,5045109600.0
2008-12-16,1956.995,1994.959,1994.45,1919.869,4792487800.0
2008-12-17,2002.029,2030.388,2001.42,1995.65,5868515000.0
2008-12-18,2001.048,2045.945,2045.102,1982.428,5842922400.0
2008-12-19,2037.369,2075.384,2052.114,2033.112,6331122700.0
2008-12-22,2050.77,2055.366,2017.549,1993.326,5294946400.0
2008-12-23,2019.231,2019.231,1918.955,1918.432,6359046400.0
2008-12-24,1893.225,1912.775,1887.075,1872.647,4420183100.0
2008-12-25,1891.526,1902.714,1870.765,1848.708,3991683400.0
2008-12-26,1868.344,1881.077,1862.096,1850.502,3456088800.0
2008-12-29,1852.413,1861.302,1854.757,1816.059,3598687300.0
2008-12-30,1852.949,1867.408,1833.435,1824.528,3758462700.0
2008-12-31,1835.105,1844.416,1817.722,1813.726,3563135500.0
2009-01-05,1848.326,1882.959,1882.959,1837.839,4818702000.0
2009-01-06,1880.672,1948.489,1942.795,1873.011,7097409700.0
2009-01-07,1942.671,1959.246,1931.178,1930.868,5970216700.0
2009-01-08,1894.664,1902.796,1887.991,1873.648,5344649000.0
2009-01-09,1886.488,1923.423,1918.365,1886.488,4740721600.0
2009-01-12,1911.736,1947.083,1920.687,1905.617,5423415600.0
2009-01-13,1892.655,1908.196,1876.185,1874.974,4981813700.0
2009-01-14,1873.626,1955.244,1955.244,1873.626,5928323100.0
2009-01-15,1935.386,1977.191,1954.874,1930.295,7894364800.0
2009-01-16,1965.44,2026.647,1990.214,1965.44,9653863300.0
2009-01-19,2010.579,2052.19,2012.465,1993.95,8194817700.0
2009-01-20,2006.525,2025.19,2025.19,1986.061,5325926200.0
2009-01-21,1993.67,2047.105,2021.71,1988.241,6411742800.0
2009-01-22,2034.286,2048.484,2044.551,2012.738,5886194700.0
2009-01-23,2039.522,2054.326,2032.682,2025.188,5750410900.0
2009-02-02,2052.439,2059.338,2057.063,2029.717,5145390600.0
2009-02-03,2056.795,2108.944,2108.91,2049.889,8764030200.0
2009-02-04,2118.563,2166.414,2166.414,2117.024,10088842800.0
2009-02-05,2164.546,2211.179,2150.971,2135.67,11510012200.0
2009-02-06,2158.084,2240.021,2237.28,2158.084,10666490400.0
2009-02-09,2271.593,2307.907,2296.672,2257.49,12952367000.0
2009-02-10,2288.071,2327.1,2326.755,2263.532,11629454800.0
2009-02-11,2287.232,2381.193,2331.138,2275.574,14757663700.0
2009-02-12,2335.401,2344.659,2318.343,2248.484,11982621800.0
2009-02-13,2321.56,2402.436,2399.065,2307.09,14040991000.0
2009-02-16,2421.187,2462.389,2462.245,2397.181,15234666900.0
2009-02-17,2460.569,2470.623,2385.293,2384.787,14101499100.0
2009-02-18,2331.662,2369.053,2275.843,2272.505,11542206200.0
2009-02-19,2295.653,2324.675,2298.412,2259.593,9085392800.0
2009-02-20,2300.806,2344.77,2344.32,2276.298,8663206900.0
2009-02-23,2333.809,2419.533,2410.481,2307.921,10946540300.0
2009-02-24,2376.697,2411.906,2301.849,2294.522,12701755500.0
2009-02-25,2325.039,2337.423,2304.251,2226.444,10787752800.0
2009-02-26,2295.426,2332.346,2190.185,2167.149,10220038500.0
2009-02-27,2164.54,2186.819,2140.489,2117.061,8707641500.0
2009-03-02,2123.367,2177.294,2164.666,2112.336,6274618100.0
2009-03-03,2109.841,2168.222,2142.154,2100.644,6616731400.0
2009-03-04,2150.239,2290.94,2285.149,2150.239,11075003300.0
2009-03-05,2314.079,2340.371,2304.919,2259.8,13198734700.0
2009-03-06,2260.756,2313.2,2286.576,2255.818,8596545000.0
2009-03-09,2302.011,2333.98,2202.527,2198.545,8655594800.0
2009-03-10,2175.306,2241.238,2240.782,2168.324,5666044900.0
2009-03-11,2288.053,2292.396,2220.38,2212.882,7083867600.0
2009-03-12,2208.041,2220.303,2215.7,2156.598,5570011100.0
2009-03-13,2229.25,2250.239,2205.422,2200.974,5408309400.0
2009-03-16,2197.248,2247.11,2241.614,2180.051,4877385400.0
2009-03-17,2244.11,2329.298,2322.403,2239.668,9298052800.0
2009-03-18,2335.417,2370.558,2332.652,2328.856,10187007100.0
2009-03-19,2337.524,2386.228,2382.564,2331.259,9731876600.0
2009-03-20,2389.892,2397.207,2379.838,2343.269,10939673800.0
2009-03-23,2384.67,2448.351,2439.395,2375.522,11631304900.0
2009-03-24,2477.567,2483.833,2451.783,2440.527,11199352500.0
2009-03-25,2435.633,2472.938,2401.327,2401.052,9581666000.0
2009-03-26,2407.762,2479.826,2479.789,2379.951,11324945200.0
2009-03-27,2500.998,2516.384,2498.931,2481.687,13536854600.0
2009-03-30,2501.312,2508.138,2484.487,2471.367,9415166500.0
2009-03-31,2436.778,2507.899,2507.789,2423.571,9546175200.0
2009-04-01,2519.886,2566.536,2548.222,2519.886,12630762500.0
2009-04-02,2558.768,2599.252,2576.4,2558.264,13514680600.0
2009-04-03,2597.916,2612.37,2570.503,2555.615,12365521600.0
2009-04-07,2570.625,2597.062,2576.95,2543.646,8608325700.0
2009-04-08,2563.722,2573.093,2479.348,2479.348,9932809400.0
2009-04-09,2477.419,2517.741,2517.669,2457.423,7459370300.0
2009-04-10,2540.108,2595.598,2595.53,2530.622,10414440800.0
2009-04-13,2621.979,2668.282,2656.518,2619.372,13901454100.0
2009-04-14,2651.197,2682.908,2676.872,2637.383,11049130400.0
2009-04-15,2662.728,2690.642,2686.99,2627.808,12066529200.0
2009-04-16,2690.515,2706.625,2687.106,2643.316,12372961300.0
2009-04-17,2675.668,2693.291,2650.691,2628.625,10152880800.0
2009-04-20,2643.726,2708.452,2707.667,2640.989,9590369400.0
2009-04-21,2670.277,2697.719,2675.442,2634.529,10818525200.0
2009-04-22,2687.857,2713.305,2576.281,2563.361,12404641300.0
2009-04-23,2555.527,2604.162,2593.564,2543.907,8088794200.0
2009-04-24,2605.703,2609.874,2572.888,2570.379,7336096900.0
2009-04-27,2566.92,2576.519,2513.292,2499.442,7203939000.0
2009-04-28,2490.526,2531.544,2518.531,2485.802,5926498300.0
2009-04-29,2518.854,2615.81,2605.37,2514.141,8188500600.0
2009-04-30,2616.485,2640.017,2622.926,2604.452,8580934800.0
2009-05-04,2635.129,2715.189,2714.301,2632.303,10291656500.0
2009-05-05,2733.107,2751.252,2727.014,2713.234,10231372200.0
2009-05-06,2721.817,2771.206,2764.979,2713.539,10580665000.0
2009-05-07,2783.577,2797.474,2767.076,2731.799,12210116100.0
2009-05-08,2751.499,2800.223,2789.219,2733.332,10672498800.0
2009-05-11,2808.139,2839.609,2725.316,2725.267,12536445200.0
2009-05-12,2702.742,2788.612,2788.562,2699.954,8869594200.0
2009-05-13,2792.42,2822.711,2814.005,2775.572,10711285600.0
2009-05-14,2781.048,2804.477,2792.597,2757.545,8263932900.0
2009-05-15,2800.571,2815.456,2796.116,2773.322,6493143100.0
2009-05-18,2782.585,2813.757,2810.573,2740.92,7483578600.0
2009-05-19,2836.337,2849.629,2840.084,2821.951,9770361700.0
2009-05-20,2843.545,2849.635,2812.865,2812.599,8793921500.0
2009-05-21,2795.828,2808.287,2750.01,2735.767,8553539400.0
2009-05-22,2733.017,2762.741,2740.677,2719.121,6149901200.0
2009-05-25,2684.213,2761.387,2752.716,2675.285,7409167100.0
2009-05-26,2757.31,2762.809,2719.764,2718.555,7231601200.0
2009-05-27,2734.418,2768.568,2759.712,2715.823,6797664500.0
2009-06-01,2798.927,2864.471,2858.342,2798.927,10856488300.0
2009-06-02,2878.528,2892.781,2865.099,2855.059,10833839700.0
2009-06-03,2865.732,2939.387,2939.387,2864.709,11207331000.0
2009-06-04,2924.267,2961.04,2953.751,2899.668,13012771000.0
2009-06-05,2966.065,2975.175,2939.306,2937.18,10847632400.0
2009-06-08,2937.635,2978.233,2948.478,2912.487,9611636600.0
2009-06-09,2948.949,2960.902,2960.556,2892.718,9198988600.0
2009-06-10,2972.423,2995.699,2989.595,2966.585,10179003900.0
2009-06-11,2982.969,3000.857,2961.629,2951.273,8711599700.0
2009-06-12,2955.569,2976.864,2906.286,2883.318,8006706700.0
2009-06-15,2911.423,2967.099,2966.192,2898.067,7435209000.0
2009-06-16,2936.508,2979.413,2961.22,2929.041,7017924200.0
2009-06-17,2957.576,3017.409,3010.588,2930.494,7729311800.0
2009-06-18,3014.437,3061.747,3057.428,3014.437,9628131600.0
2009-06-19,3061.903,3086.72,3080.001,3047.27,10251806900.0
2009-06-22,3106.387,3116.155,3082.563,3072.534,10395258300.0
2009-06-23,3036.404,3128.527,3083.895,3028.454,11150673400.0
2009-06-24,3079.495,3121.207,3120.73,3068.242,10942431300.0
2009-06-25,3125.662,3141.166,3117.921,3103.871,8280688700.0
2009-06-26,3126.228,3137.082,3128.421,3109.316,7050090800.0
2009-06-29,3132.113,3182.415,3179.972,3122.164,8499707500.0
2009-06-30,3191.641,3195.716,3166.474,3159.626,8678234700.0
2009-07-01,3153.537,3238.792,3237.903,3150.654,9695056500.0
2009-07-02,3248.204,3285.093,3282.359,3247.573,11298929400.0
2009-07-03,3254.93,3327.669,3327.135,3249.11,10573259200.0
2009-07-06,3333.096,3378.055,3374.753,3333.096,13526404900.0
2009-07-07,3368.33,3393.224,3340.493,3327.354,12960079900.0
2009-07-08,3306.428,3368.066,3352.269,3261.32,11386759200.0
2009-07-09,3348.221,3396.483,3396.304,3334.68,11308152300.0
2009-07-10,3398.911,3428.029,3398.31,3375.965,10617491200.0
2009-07-13,3382.574,3403.74,3361.011,3358.518,9961965100.0
2009-07-14,3375.873,3454.753,3454.753,3375.873,10752042500.0
2009-07-15,3467.132,3497.508,3493.305,3467.132,13348300200.0
2009-07-16,3516.778,3543.019,3501.24,3489.562,12931332900.0
2009-07-17,3499.51,3527.465,3519.809,3482.871,10654970400.0
2009-07-20,3532.519,3594.872,3591.123,3515.534,13646853900.0
2009-07-21,3603.402,3610.326,3539.832,3533.162,13060096100.0
2009-07-22,3532.632,3607.371,3606.924,3532.384,11523854600.0
2009-07-23,3613.598,3653.837,3651.969,3596.364,11638160900.0
2009-07-24,3672.206,3687.493,3667.556,3591.88,12797935200.0
2009-07-27,3680.15,3744.242,3743.626,3669.508,13880804000.0
2009-07-28,3745.549,3756.782,3755.818,3705.045,14626788500.0
2009-07-29,3741.784,3765.59,3558.508,3453.641,16740612600.0
2009-07-30,3587.047,3656.922,3634.818,3511.291,13496887900.0
2009-07-31,3670.191,3735.804,3734.622,3635.548,13223983400.0
2009-08-03,3754.218,3789.935,3787.033,3716.573,13641589900.0
2009-08-04,3803.061,3803.061,3786.615,3712.431,14103573900.0
2009-08-05,3781.401,3789.127,3740.936,3691.976,13344445300.0
2009-08-06,3707.907,3739.578,3663.12,3602.575,11810152500.0
2009-08-07,3655.462,3686.543,3555.095,3539.697,10057575100.0
2009-08-10,3589.716,3613.457,3544.539,3485.364,8487068100.0
2009-08-11,3558.645,3569.15,3556.375,3509.717,6449719700.0
2009-08-12,3546.5,3546.5,3397.4,3390.361,9253538600.0
2009-08-13,3398.889,3448.862,3440.82,3338.848,8708180000.0
2009-08-14,3437.951,3454.945,3344.462,3334.729,8824862700.0
2009-08-17,3283.436,3319.804,3140.271,3137.477,9172390200.0
2009-08-18,3110.708,3186.815,3171.986,3083.203,7734303500.0
2009-08-19,3178.281,3183.007,3014.568,2982.222,8160402000.0
2009-08-20,3021.251,3146.568,3144.39,3021.251,7951921600.0
2009-08-21,3135.373,3221.166,3203.624,3113.704,8661680500.0
2009-08-24,3222.397,3241.524,3229.6,3178.856,8041406800.0
2009-08-25,3210.851,3210.851,3109.83,3019.119,9753013900.0
2009-08-26,3082.68,3203.786,3172.386,3065.463,8203640400.0
2009-08-27,3149.566,3212.27,3156.301,3116.894,8012520100.0
2009-08-28,3152.037,3168.191,3046.781,3030.731,8401794600.0
2009-08-31,3003.543,3003.543,2830.271,2825.767,8451731100.0
2009-09-01,2804.584,2901.277,2843.7,2795.486,7053530600.0
2009-09-02,2824.641,2904.786,2890.926,2813.618,6084338600.0
2009-09-03,2898.449,3059.987,3051.964,2892.649,9315744700.0
2009-09-04,3055.347,3099.385,3077.142,3038.99,8698471500.0
2009-09-07,3097.789,3153.227,3104.208,3078.126,8279074000.0
2009-09-08,3084.199,3170.967,3170.967,3047.3,8396563400.0
2009-09-09,3188.311,3207.388,3194.909,3143.739,9119115500.0
2009-09-10,3179.187,3204.124,3162.914,3150.172,6656600700.0
2009-09-11,3152.815,3253.452,3238.133,3152.689,8068966000.0
2009-09-14,3248.348,3298.905,3293.394,3240.534,8739388300.0
2009-09-15,3298.81,3325.743,3302.642,3264.949,8709217700.0
2009-09-16,3290.387,3296.94,3258.236,3212.445,8824448100.0
2009-09-17,3274.582,3329.116,3320.096,3274.582,9133340400.0
2009-09-18,3325.061,3330.432,3199.689,3170.962,10048840400.0
2009-09-21,3163.512,3210.643,3208.604,3090.607,7280197400.0
2009-09-22,3196.009,3237.217,3131.026,3131.016,7342510100.0
2009-09-23,3130.142,3159.173,3060.069,3041.415,6601371600.0
2009-09-24,3041.82,3122.055,3080.926,2989.236,6515210200.0
2009-09-25,3057.106,3090.069,3058.528,3028.407,4582049200.0
2009-09-28,3066.368,3088.081,2972.643,2959.744,4191835200.0
2009-09-29,2975.531,2998.55,2972.286,2923.926,4593235200.0
2009-09-30,2992.98,3033.738,3004.805,2988.292,4218452400.0
2009-10-09,3078.753,3164.031,3163.708,3071.27,5687104000.0
2009-10-12,3181.581,3193.59,3151.632,3151.256,5896196000.0
2009-10-13,3144.022,3199.921,3198.517,3140.498,5071370400.0
2009-10-14,3209.065,3276.553,3227.399,3204.314,8097812000.0
2009-10-15,3258.546,3287.628,3239.643,3227.088,6056201000.0
2009-10-16,3250.102,3268.425,3241.709,3188.434,5563625500.0
2009-10-19,3238.848,3330.789,3329.158,3231.807,7768314300.0
2009-10-20,3355.358,3379.63,3377.574,3343.018,8942627800.0
2009-10-21,3375.027,3414.657,3369.285,3358.55,8348894000.0
2009-10-22,3364.145,3381.145,3347.32,3341.415,6093658300.0
2009-10-23,3354.984,3436.391,3413.252,3354.984,8672542900.0
2009-10-26,3421.696,3432.895,3414.239,3385.44,6844252400.0
2009-10-27,3384.294,3392.102,3314.722,3314.323,7420955100.0
2009-10-28,3303.773,3337.167,3329.327,3258.274,6259484900.0
2009-10-29,3265.186,3291.18,3247.051,3239.005,6130535400.0
2009-10-30,3305.376,3329.54,3280.372,3276.318,6064706200.0
2009-11-02,3205.835,3394.724,3392.803,3198.309,8198115800.0
2009-11-03,3402.528,3447.481,3435.425,3397.255,8379109800.0
2009-11-04,3443.517,3476.34,3453.888,3415.216,8606527300.0
2009-11-05,3458.865,3471.83,3464.318,3432.26,8064778400.0
2009-11-06,3491.075,3506.027,3483.021,3474.364,9219031500.0
2009-11-09,3487.107,3495.887,3495.788,3452.614,7805090400.0
2009-11-10,3520.395,3532.186,3503.776,3501.499,8430098700.0
2009-11-11,3500.586,3514.829,3495.674,3468.859,7262632100.0
2009-11-12,3506.952,3529.061,3499.992,3487.68,7996266100.0
2009-11-13,3489.538,3518.894,3518.722,3445.36,9121017100.0
2009-11-16,3541.053,3625.887,3625.798,3541.053,12315732300.0
2009-11-17,3644.962,3649.422,3628.354,3619.986,9739136800.0
2009-11-18,3633.851,3652.809,3630.229,3612.794,8922628300.0
2009-11-19,3638.073,3653.899,3642.437,3604.612,9494009500.0
2009-11-20,3630.576,3658.214,3631.013,3597.306,9475075100.0
2009-11-23,3636.529,3666.27,3665.509,3628.195,9399094100.0
2009-11-24,3680.746,3698.129,3548.08,3538.858,14756682200.0
2009-11-25,3541.512,3630.301,3629.629,3508.057,11460232900.0
2009-11-26,3635.79,3646.607,3485.773,3472.948,12788237900.0
2009-11-27,3440.343,3480.931,3382.51,3367.293,8929468800.0
2009-11-30,3415.077,3511.765,3511.669,3415.077,8441534100.0
2009-12-01,3507.559,3566.78,3560.831,3485.524,10151863900.0
2009-12-02,3578.869,3607.561,3597.329,3570.287,9805203300.0
2009-12-03,3596.952,3603.122,3590.876,3551.482,8997857200.0
2009-12-04,3581.627,3646.263,3643.491,3530.058,13413090100.0
2009-12-07,3644.625,3672.798,3668.832,3633.445,9122554600.0
2009-12-08,3670.807,3671.042,3624.019,3590.941,8294086400.0
2009-12-09,3579.282,3603.696,3554.478,3543.424,6852150700.0
2009-12-10,3579.826,3601.289,3577.237,3544.901,5756373800.0
2009-12-11,3589.408,3614.952,3575.02,3568.506,5455091200.0
2009-12-14,3572.531,3623.273,3612.753,3495.639,8378502100.0
2009-12-15,3594.51,3620.322,3583.341,3578.283,6918649300.0
2009-12-16,3568.28,3610.685,3560.723,3550.667,5696391200.0
2009-12-17,3571.052,3582.439,3480.153,3475.844,6328620100.0
2009-12-18,3450.045,3453.348,3391.735,3385.675,6611101500.0
2009-12-21,3386.326,3404.642,3396.622,3354.652,4832980500.0
2009-12-22,3402.228,3404.754,3305.543,3296.765,5394268500.0
2009-12-23,3303.729,3342.988,3336.48,3296.292,4806450400.0
2009-12-24,3346.763,3445.704,3438.817,3339.298,6437782300.0
2009-12-25,3434.326,3441.956,3424.783,3410.667,4691457600.0
2009-12-28,3432.82,3489.574,3478.433,3432.82,5537539000.0
2009-12-29,3481.903,3501.247,3500.737,3451.177,5553576500.0
2009-12-30,3503.816,3561.436,3558.857,3498.377,8842937000.0
2009-12-31,3561.367,3579.518,3575.684,3542.38,6924189000.0
2010-01-04,3592.468,3597.748,3535.229,3535.229,6610108000.0
2010-01-05,3545.186,3577.526,3564.038,3497.661,8580964100.0
2010-01-06,3558.7,3588.832,3541.727,3541.173,7847312500.0
2010-01-07,3543.16,3558.556,3471.456,3452.769,8035003700.0
2010-01-08,3456.908,3482.083,3480.13,3426.698,6079025300.0
2010-01-11,3593.106,3594.528,3482.052,3465.317,8998017200.0
2010-01-12,3477.842,3535.407,3534.916,3437.661,9374327800.0
2010-01-13,3448.291,3490.112,3421.144,3415.693,11245790100.0
2010-01-14,3433.472,3470.323,3469.051,3411.812,8335325200.0
2010-01-15,3472.524,3500.072,3482.738,3448.661,7254310200.0
2010-01-18,3471.777,3501.26,3500.684,3458.042,8285430700.0
2010-01-19,3506.806,3528.39,3507.482,3497.094,7488323200.0
2010-01-20,3512.246,3515.449,3394.434,3387.818,9249514600.0
2010-01-21,3397.043,3425.18,3408.574,3364.723,7059506800.0
2010-01-22,3364.452,3390.796,3366.197,3293.194,8893340400.0
2010-01-25,3340.013,3372.426,3328.014,3326.266,5684917100.0
2010-01-26,3328.113,3341.198,3242.797,3222.14,6175223100.0
2010-01-27,3243.038,3255.116,3198.566,3183.365,5269139400.0
2010-01-28,3195.289,3220.306,3206.57,3168.463,4699071600.0
2010-01-29,3190.315,3249.455,3204.155,3176.916,5026261300.0
2010-02-01,3198.23,3198.311,3152.707,3116.439,5700138000.0
2010-02-02,3170.778,3211.941,3146.189,3143.085,5013003300.0
2010-02-03,3160.712,3231.102,3230.715,3094.568,6479889400.0
2010-02-04,3206.431,3242.519,3218.802,3190.437,5897272600.0
2010-02-05,3147.721,3177.42,3153.087,3129.921,5910584500.0
2010-02-08,3152.253,3172.306,3150.988,3133.808,3735595100.0
2010-02-09,3147.761,3178.947,3169.19,3144.478,3595315800.0
2010-02-10,3195.142,3214.456,3214.13,3182.834,3421989400.0
2010-02-11,3216.688,3238.349,3220.398,3207.165,3579105200.0
2010-02-12,3232.879,3253.196,3251.278,3228.738,3405823800.0
2010-02-22,3248.947,3261.949,3233.345,3232.784,3828377200.0
2010-02-23,3225.393,3225.393,3198.634,3152.934,4274289800.0
2010-02-24,3177.082,3244.816,3244.483,3165.133,4998943700.0
2010-02-25,3252.153,3294.144,3292.128,3249.329,6758661700.0
2010-02-26,3286.095,3301.149,3281.666,3273.693,5210728800.0
2010-03-01,3290.007,3330.378,3324.423,3287.556,6050452000.0
2010-03-02,3327.103,3339.894,3311.236,3299.685,5703437400.0
2010-03-03,3313.023,3335.654,3335.081,3293.916,6062273200.0
2010-03-04,3338.674,3345.909,3250.573,3244.978,6934681000.0
2010-03-05,3253.164,3276.403,3259.764,3239.677,4562913800.0
2010-03-08,3268.397,3293.93,3286.178,3258.034,4154087600.0
2010-03-09,3285.62,3322.506,3305.863,3255.982,5419948600.0
2010-03-10,3304.036,3321.081,3279.694,3267.761,4642107900.0
2010-03-11,3282.199,3303.488,3276.705,3251.704,4748775400.0
2010-03-12,3277.309,3284.263,3233.126,3232.117,3995734400.0
